Signal,WindowStart,WindowEnd,totalPower,peakFreq,peakPower,specCentroid,specBandwidth,specFlatness,specEntropy,bp_delta,bp_theta,bp_alpha,bp_beta,bp_30_80,bp_80_200,RMS,MAV,ZCR,WL,kurtosis,spectrumCurvature,spectrumSlope,Cluster,Is_EMG_like
x12120_mean,28417,28928,144679.442523892,1,117260.56573024,2.30874572376782,6.03886889727485,0.000324950510142255,0.395880734322093,90328.0081691403,2204.09223973362,1023.14525674275,969.944034399562,2986.60939107471,28.3834974699219,357.708388602728,313.613429912646,0.0546875,24853.6089796283,1.78360648010748,352466.108150212,-3.25776578106955,2,0
x12120_mean,28673,29184,92284.7109717524,0.75,73589.9288965349,2.77338430497504,7.71029875562479,0.00250877255456357,0.412106524044481,32429.3044264986,4554.11889783964,1057.40210459607,1001.52974343947,3045.30708040284,45.2649772629878,280.812969799987,218.36869071274,0.13671875,26910.993172186,3.50169577715332,131789.279726982,-2.30583471627293,2,0
x12120_mean,28929,29440,79561.1421078868,5,19413.2262145581,7.63619417037359,7.88888992348135,0.00127644211780081,0.617384907034689,14968.6529517283,38155.9680205701,10886.7837788698,6923.01613554737,3008.82981202689,31.0180793947158,258.340935202276,194.794769149762,0.171875,27723.8871225372,4.25784366565215,143905.571334651,-3.38935558839701,2,0
x12120_mean,29185,29696,130490.874921846,3,33319.7108008302,8.29679823311288,6.72361653084705,0.000457201703067844,0.620713120064459,27445.8051165625,54041.6962825237,26799.4173883085,17515.5054778911,3007.99704929094,30.8690507381498,375.943667218701,259.299465775117,0.1875,34949.3098159004,6.56427945086394,256981.735132996,-3.99549324441504,2,0
x12120_mean,29441,29952,126510.510402651,5.25,32711.9127580254,7.43418373212621,6.69283333098753,0.000700765863498447,0.608003087601661,24031.9467323611,59726.8086366678,21009.6272414324,11542.1205493055,2948.46966459321,30.310787312936,406.795328206664,298.900721547925,0.15625,35760.2163613119,4.99468689662679,167979.495561164,-3.80581098248752,2,0
x12120_mean,29697,30208,138380.515588022,0.5,59230.1390624756,5.85012958902917,7.00059412893592,0.00268345245967652,0.597148432810035,15786.7726034282,49070.1842507661,18408.5436924315,11028.5772619575,2820.84158599093,34.1253458933481,337.530352820548,279.190662923184,0.1171875,29462.0236019326,2.63662866672412,270498.929828309,-3.27781766859673,2,0
x12120_mean,29953,30464,46943.5926161016,0.75,31022.1219094303,4.86755461173112,10.2896102986866,0.000711433616730363,0.501849031630348,12167.428662712,5772.6933780346,1682.19206413745,1045.35056848858,3050.34135180133,32.1508302063501,253.45063394166,200.629829011243,0.140625,27804.4001262616,3.63396364288185,82682.4152027825,-3.47349619206934,2,0
x12120_mean,30209,30720,8617.11762128717,38.5,3850.24054150625,17.7049467033713,18.298667012934,0.00081168519805028,0.581739120273143,992.262437320532,2391.72756830125,471.012228179496,352.085859083397,3016.98038878692,27.6526601969812,101.91907976611,82.1126692651389,0.36328125,24507.5956760178,2.71377148217306,34640.5453273604,-3.43925317746624,2,0
x12120_mean,30465,30976,11762.0726439673,38.5,3843.05851891078,13.736860435247,17.0513480292459,0.000620640826250325,0.576492661051287,3980.29373264677,2713.31674019802,311.755633204157,288.902764268627,3023.59019454803,24.625880854147,104.867017660448,82.2583451541178,0.39453125,24613.4139079371,3.28875735035353,35905.1999546739,-3.60040702500269,2,0
x12120_mean,30721,31232,12500.2274506413,1.75,5281.31614038998,13.7000925559014,16.8221144793762,0.0128040518426353,0.58500932153962,4744.91415138773,3449.45800103778,587.658245771679,487.467588395389,3074.74026328365,25.9989424885404,114.037715205904,90.4193192291698,0.37109375,24866.6847054,2.89384570827135,46281.2249698999,-2.35180975402498,2,0
x12120_mean,30977,31488,13504.2294052978,38.5,3867.76333293122,12.4649252639193,16.2946260229842,0.000862896034265743,0.594846625537797,2774.93012116736,3801.54569233326,688.152487001847,415.395608981482,3040.28567207551,20.9941276098816,112.673993958651,89.7615855457709,0.36328125,24812.6493635152,2.84631919074304,37769.8416910168,-3.52971585148944,2,0
x12120_mean,31233,31744,10555.9288024838,0.75,4699.29641006093,14.6047863000666,17.8301995932342,0.000937085385865789,0.575099837449168,2151.71758889085,1417.53443878411,740.942675714095,423.011130464138,3020.97538197874,18.7568592616536,111.501811719215,88.7203771906033,0.37109375,24574.3473518824,2.90253177793607,31673.2715924142,-3.41867885303596,2,0
x12120_mean,31489,32000,21442.8385158651,0.75,12083.5890936065,8.08727960566909,14.0491824593495,0.00037684859413531,0.53337683595756,6886.45430944481,2319.39530403828,717.72837575525,438.508413218726,3025.38381216324,17.2569072384181,129.169033805319,103.52089138362,0.328125,24452.2304303691,2.72092080397991,48020.6949245996,-3.70685690913481,2,0
x12120_mean,31745,32256,14829.0538005054,0.5,4640.63367428024,11.5190753249436,15.9131995747736,0.0100594062260098,0.599832254221528,4021.50744698736,2728.23685814497,941.308666824536,653.348936989421,3015.96846982407,17.8604041962374,128.845700400623,105.2170789327,0.3046875,25342.9751157487,2.52931599441993,35968.2171164625,-2.70555179082733,2,0
x12120_mean,32001,32512,237591.277450603,5,55973.5273607828,9.43379319297969,5.91033527245697,0.000349038689419627,0.612421918181642,22309.197814232,77819.9080564529,78262.0735210434,54827.743453513,3025.41885244038,19.4722716516159,387.534740044841,250.703467238548,0.25390625,39782.0732864511,6.68596717755918,726580.456216367,-4.09463675142258,2,0
x12120_mean,32257,32768,206313.837614932,6.75,53273.5588121183,8.32261640927025,5.97770997367103,0.000506465492213301,0.617213399428374,23459.2250455349,92186.3879718193,49597.2981495284,31999.1711998646,3001.42414902265,19.0361166217632,495.694661322804,374.147555894997,0.1640625,50059.7656349004,3.71120960303305,407396.748396512,-3.95680262506993,2,0
x12120_mean,32513,33024,94234.5141183519,8.25,23295.6922279904,10.086204997476,7.27098774625472,0.000834519846913614,0.6234740284474,8802.48898792149,28455.4485528896,33912.1245543949,18263.757585757,2945.01370448541,19.4579831083797,331.383046597905,222.09143134575,0.25,35808.8527913629,5.91525967689677,290683.019418377,-3.62534143145954,2,0
x12120_mean,32769,33280,12398.0764042809,2.5,3954.89607430049,12.9506029491079,16.9963249431039,0.0127193118258443,0.591952783106953,4338.0044519218,1706.70546840032,627.881235837461,407.840278412427,2981.88712389753,24.3089672935209,121.335532523468,98.782362003778,0.30859375,24821.3825340828,2.5565686337284,35560.9896018585,-2.54836847872482,2,0
x12120_mean,33025,33536,13771.930873616,1,7273.28924798477,11.6568335068809,16.6306894090164,0.000444248974597338,0.545346405457882,3733.89457074997,2191.10608229189,648.508223344448,352.362030251831,3028.33894216576,27.5778072773032,111.301938174096,89.1845378751367,0.36328125,24778.058621761,3.00296395670184,36617.2192342969,-3.69797530284863,2,0
x12120_mean,33281,33792,12379.4528858907,1.25,4162.04111610709,14.0657804370824,16.5094113144262,0.000787609605967847,0.594224853048748,3707.20320182614,3367.73403156231,1222.26530017775,641.06079217767,3004.91832722192,28.3928824274052,108.087390608754,85.9409251657437,0.359375,24678.3633314047,2.87378209391304,43863.9248765885,-3.54870391078529,2,0
x12120_mean,33537,34048,8756.71914187384,38.5,3815.91679561564,18.3614334343171,17.682525664586,0.00175575927305957,0.600556812104573,1894.63696322618,2310.32900434833,827.320338626847,558.535729738743,2982.34093693345,29.4174231319023,102.59442726991,81.4260756257669,0.42578125,24736.3695264371,2.83256301893797,29055.4799369763,-3.26847218770864,2,0
x12120_mean,33793,34304,8780.86923608531,38.5,3693.93801167295,17.6445093011823,18.3140675641391,0.0174609072800582,0.620399432716648,2396.05236448849,1162.70955929354,734.425900689675,563.383970368065,2994.37360770172,33.3475180409214,102.640642766871,82.3750606305642,0.390625,24578.9128460842,2.73457398743736,30757.5504664477,-2.29522511035559,2,0
x12120_mean,34049,34560,17817.079251375,0.75,4687.59264249521,10.8617251313813,14.7208154213305,0.000551327368418795,0.612872991810401,5568.58177770365,3728.30415487877,1373.25500968583,1001.54766980661,3007.16162801639,32.2732621694532,116.73924112618,95.3792457906185,0.3125,24345.3420628296,2.6851827737657,43809.1705618182,-3.81852372042024,2,0
x12120_mean,34305,34816,10262.4828361387,38.5,3802.95165743445,15.6354856840084,17.5263766718601,0.000854166101539055,0.601703410520028,1453.30918491634,2473.72315823146,875.405161816042,611.368364984515,2976.14556206785,28.7916280214416,110.448368903072,88.0307599336379,0.3984375,24344.8558406355,2.96206025374739,31356.8618564092,-3.53372352993771,2,0
x12120_mean,34561,35072,12201.40176749,1,5457.11074416121,12.9233159252647,17.1715441960842,0.00167896106664478,0.565745863209754,4396.30050219572,1313.81264456954,583.138481408536,499.347622120708,2993.63925924232,27.2583094925712,103.987806743976,81.6641126242067,0.40625,24550.6242352923,3.20449440573563,37509.5998164849,-3.27499189472777,2,0
x12120_mean,34817,35328,9041.63651845285,38.5,3739.73175815459,18.798564735118,17.2238210903117,0.0114849605782064,0.63345937812257,1697.86737358232,1621.25696544861,1627.91643616438,892.655797648312,3019.34441940283,24.4282514469598,98.1392468148726,79.7007901652914,0.3984375,24684.0675937453,2.53740357702941,33458.979545397,-2.76158795526903,2,0
x12120_mean,35073,35584,9137.40317289375,38.5,3840.87084970198,17.8748619413137,17.7005292978236,0.000922369157738579,0.598905281120834,2801.61490083682,954.04536272009,1353.44681852071,738.247507391964,3027.52572349913,22.7637714392699,112.294827554157,89.4874243059001,0.38671875,24760.0073320433,2.83185874357985,37911.188853164,-3.56177829991148,2,0
x12120_mean,35329,35840,20262.1253541435,2.5,9922.78950608577,9.69363300357045,14.0648522477305,0.000572413467114531,0.564696989962568,10501.774145208,3533.15204785382,1176.2350390319,664.567290706474,3039.47413496645,20.0395325674456,125.528582444328,100.511944739566,0.33203125,24733.0217158407,2.80670576154057,66599.1404157109,-3.70849019247171,2,0
x12120_mean,35585,36096,12715.1216632411,38.5,3819.87259025852,14.4469313596782,15.935945906821,0.00348712630384361,0.611334274797678,2089.28209409451,5224.21824922468,1211.71210994415,726.961818770737,3021.45862258937,18.5537896231979,119.575760268341,95.2997910913957,0.33984375,24729.1418090517,2.8699171270624,40625.998836954,-3.12076095404165,2,0
x12120_mean,35841,36352,16610.3045652727,38.5,3762.58753599277,10.9064898341547,15.1809936525841,0.00640941320674484,0.608326865734481,6823.39673857419,3278.75071285685,1065.3911372611,679.422154365065,3017.25388272514,18.5250514374282,118.960813144286,93.9218236303555,0.359375,24758.1341661783,2.96501336056331,40818.0116165111,-2.80132038310373,2,0
x12120_mean,36097,36608,13534.103267825,38.5,3810.52976986825,13.9652243801905,15.6150131165403,0.000608692352747543,0.610156240084296,1243.64826518884,4640.49703238623,1433.34975606238,991.663088937885,3004.00854807622,17.0024099617686,112.552065801891,88.7022603049184,0.41015625,24628.7210652288,3.08657018854316,48389.052270942,-3.73117268310985,2,0
x12120_mean,36353,36864,13786.6308643796,1.25,5478.06122789345,11.9417116732974,16.377803813595,0.000497870003180227,0.581768090936901,5377.52840743148,1773.57380950507,876.42847481422,627.888133023022,3007.21340500291,18.3368458402343,107.694186139208,85.8088158789048,0.34765625,24625.3482222751,2.93953315743755,40657.2288742813,-3.85133857466132,2,0
x12120_mean,36609,37120,9832.98992029704,38.5,3791.66452158951,16.3947449084532,17.6430317488778,0.00715088741472202,0.612487657392003,1937.27460153013,2426.69064573108,743.690782808827,503.304376267024,3003.89019761589,22.0853625992025,109.503100089043,87.9551719640055,0.359375,24696.7161159028,2.74105835036767,35064.0854156243,-2.55735257398525,2,0
x12120_mean,36865,37376,9050.59988533985,38.5,3799.55127915138,18.4075754194851,17.4685111472042,0.00989192865982888,0.617659615898816,1299.17110355126,2849.0044546646,1145.70728234055,586.685227635899,3015.52234687964,25.3403214391623,93.6309412669498,76.5057916039275,0.40234375,24751.4552415518,2.53016879892398,30757.8050248284,-2.49714530546493,2,0
x12120_mean,37121,37632,14323.5094026294,1.25,7418.83709030845,11.2722661837994,16.4770541932205,0.00060715761663963,0.516976149778184,6266.52010959522,1575.20255294617,605.455014941073,467.00479743948,3032.84737875238,26.5068477704677,115.708274847747,95.2996245919481,0.30859375,24759.41016055,2.38398046053021,50196.1925672518,-3.35522167841319,2,0
x12120_mean,37377,37888,13301.3294795877,38.5,3828.70990081422,12.6733154503486,16.3157962188396,0.000939869407504376,0.577525586973314,5110.47482566239,3130.90185188672,683.399035316489,426.886085741616,3000.29948022262,26.8943007069308,120.064505778784,99.8989821450271,0.26953125,24653.2603163936,2.33037339831077,36502.8620524994,-3.36816038112574,2,0
x12120_mean,37633,38144,13004.5983536317,38.5,3760.8105709432,12.3652756131656,16.8991775618021,0.0108806150210093,0.595315626037691,4098.79105112245,1923.3514795238,605.90323820822,460.813779821775,2989.48959883628,33.7701280767787,113.196772324483,93.6296003416185,0.296875,24654.5638009699,2.39824047461932,32438.5588361873,-2.24148880079885,2,0
x12120_mean,37889,38400,10711.1128786809,38.5,3788.59504071222,15.6265938526266,17.228953749174,0.00815991512929794,0.624572136119094,2232.49975774608,2718.98614278656,1069.76820737968,615.274515570778,2985.90319703233,32.6532668623545,104.617871448518,85.2516455541899,0.3515625,24788.9189579022,2.54747765864429,31858.8915801008,-2.53498388296689,2,0
x12120_mean,38145,38656,13287.364971577,38.5,3785.60716182628,12.4835340707497,16.4135799395725,0.000693422579858362,0.592529205672387,4007.01547953739,3225.50843286682,796.451159006864,435.736430144166,2973.5406152802,29.4850996217613,106.078039142532,85.3015226458716,0.3515625,24482.0839736573,2.95680438272585,36903.5399780123,-3.5690889800594,2,0
x12120_mean,38401,38912,9942.79224959771,38.5,3799.29964211451,15.5286434816382,17.8491376843092,0.00122685419281262,0.561102449763673,3627.32245052238,1650.95387027645,427.356832188696,361.615742196028,2977.39686240428,30.3475149937227,100.751679311179,80.1807561718581,0.359375,24259.9799682828,2.98080197920631,37358.3207901278,-3.0693798142948,2,0
x12120_mean,38657,39168,8970.93389963533,38.5,3700.17212006884,17.714000991778,17.8722159527949,0.0116146630593438,0.621622537509569,2795.34896076134,1570.30712411997,686.284866394704,698.003387103599,2953.01479220416,32.0814528740128,93.3340450583125,75.9411706049301,0.37890625,24470.4183307951,2.53133172616691,30582.4249529359,-2.75765019421521,2,0
x12120_mean,38913,39424,10098.9522838597,38.5,3794.386423505,16.5512869162108,17.1742181688752,0.00313180730158114,0.603638043147495,1924.96224495464,3005.19691048598,948.156479279764,718.265047806285,2987.39925428023,30.1300034558397,95.399641054344,77.7661747360214,0.3828125,24414.2641762524,2.528747505465,36252.8148717949,-3.13313643955063,2,0
x12120_mean,39169,39680,8611.2591671649,38.5,3837.03928931635,18.2116947727048,18.0303852762807,0.000858456232857564,0.583878010838981,2781.44675772003,1382.94419500252,824.500204470618,467.352122852263,3010.58072012509,29.4322706911707,96.1194579535127,77.9956127472711,0.41015625,24459.6002543719,2.57725983055361,34874.0920394931,-3.54745668555082,2,0
x12120_mean,39425,39936,8074.12708892572,38.5,3844.98540009117,18.8321648970704,18.4962298276998,0.00106527382398252,0.563772973610237,2760.56224225571,1105.78535046984,567.667094036236,448.099505696261,3018.10620291543,28.1491590339116,94.3851628127561,76.5262244628551,0.41796875,24516.2063739023,2.66427457277567,40053.6660870502,-3.28070979584587,2,0
x12120_mean,39681,40192,9561.8135829873,38.5,3678.52357929095,16.6353246681558,17.9123282083029,0.0134121417541084,0.619952248201627,3466.51318722953,1071.24625295733,774.735769794482,620.064522715839,2986.76806082386,28.1393535448612,90.9845857654243,73.3612244520802,0.45703125,24513.2167950841,2.76045684880478,32762.8351270821,-2.56013695835663,2,0
x12120_mean,39937,40448,8101.54834478493,38.5,3855.78072366461,18.7551314930896,18.4770410863019,0.00217557696784788,0.599514131012978,1887.1531778776,1329.08036687917,592.332657371348,467.276594523828,3029.99804612257,24.714982922309,99.6116472394509,77.748201222535,0.45703125,24807.6702108324,3.55672162566732,27202.2118532012,-3.24833644142022,2,0
x12120_mean,40193,40704,14992.463437648,0.75,9449.2995679732,10.6982005228325,16.1820200647332,0.000671996701661985,0.521696320060047,1952.36935929387,2281.6686739308,774.735829830187,583.270566550028,3036.72927743979,22.2886516866012,110.042281013158,86.5821046838062,0.38671875,24691.969831915,3.23363858471132,48128.355852081,-3.39808113808665,2,0
x12120_mean,40449,40960,7813.79936330096,38.5,3818.49053731392,19.6386735239711,18.4333440832529,0.000762099298022361,0.598344064509941,1170.9844864768,853.800067519224,1026.40840660474,580.394028794449,3029.32622893497,20.8264432691378,95.8770814437433,77.6106602952176,0.40234375,24629.6909328411,2.69399737270018,27731.5029880251,-3.70739153238753,2,0
x12120_mean,40705,41216,11044.8685213719,38.5,3655.55620158248,15.2998441541635,16.804924121085,0.0101606524173943,0.606557885944045,2361.62267210129,4496.43943117313,526.561724915481,374.932105616015,2988.08938807988,20.3528688455248,103.170179345448,83.0098525995497,0.390625,24604.3589889211,2.84690559702914,30534.704342173,-2.57562338998856,2,0
x12120_mean,40961,41472,11531.0621513393,2.75,4469.76948676606,13.8673538248321,17.1520713174777,0.00106733524378653,0.572821218115194,4750.97036437962,1596.47361171677,700.978521484485,394.42196789599,3014.49119066345,17.906076148513,111.17980197713,89.4241352968606,0.36328125,24568.6343914205,2.87373007325422,36987.5277861278,-3.47200522145052,2,0
x12120_mean,41217,41728,9641.81986915711,38.5,3803.56258087249,16.9649331518317,17.3889912402452,0.000903164827261507,0.6107033713554,2592.72762176916,1403.94798459301,1161.60971282507,763.205412909479,3000.70314858692,16.8633941553377,104.462362640573,83.8850458616757,0.37890625,24537.6905611749,2.83136554528222,35454.9187340924,-3.55603090674803,2,0
x12120_mean,41473,41984,12257.4911869598,38.5,3810.85783080609,13.4064040978339,16.6928370577026,0.000628786641719294,0.583114180723268,3003.78923524173,3239.94447201646,453.53181237186,493.547956863719,3012.83019493454,16.8313847031693,115.503315284215,90.976413232387,0.36328125,24488.8474954174,3.33706878665233,39232.4016746413,-3.49976550541273,2,0
x12120_mean,41729,42240,24193.7991457989,0.75,15721.691343569,7.59531701619176,13.4920848937045,0.00637335407525155,0.524387496819065,5624.49324018128,3179.10241222439,1339.02529247539,908.160150436163,3001.17781877504,18.5944544766596,127.616214166103,99.2855883749039,0.35546875,24483.1822998349,3.381547248959,59866.4555320062,-2.5258040006594,2,0
x12120_mean,41985,42496,11489.6928669427,38.5,3794.27262598917,14.6916890338752,16.7890362051009,0.000843059960185606,0.584719417280637,2089.80839841049,3651.74791095303,885.234964397521,794.331562738882,3006.36635010184,17.2858390783171,115.37629631324,93.2443716980135,0.328125,24799.3734263504,2.84787474642789,44960.6366914208,-3.47335586414769,2,0
x12120_mean,42241,42752,11120.6838972117,1.75,4170.05818821786,14.568714323378,17.2330976175253,0.000931724854910237,0.573555747073382,4681.87134849802,1442.72957315706,794.815426840944,762.858076091492,3009.51578786999,17.7604463577887,106.736066787861,87.9277948677861,0.33203125,24674.9893954732,2.43132342947488,41613.5351277838,-3.40730695443597,2,0
x12120_mean,42497,43008,10963.6468626965,2,4237.90439120444,14.0972983360321,17.4526839829523,0.000725443238991562,0.573703753432212,4050.64897852484,1283.49229464193,760.002789871697,439.296856992688,3003.03087625966,17.5641061745619,105.471095911573,85.4573623330494,0.359375,24511.8446254638,2.56796251901489,38164.826305115,-3.62410996550233,2,0
x12120_mean,42753,43264,14742.2751676161,0.5,5803.42167684351,11.0127856237394,16.183837858648,0.00826861517496203,0.570927478998453,4533.62368407655,1425.88961164485,722.44098746421,706.675019008037,3009.97478558986,19.5637545148982,109.095192031486,87.1466484951238,0.3359375,24656.4861278833,2.92307193812029,33120.869281054,-2.5697842747755,2,0
x12120_mean,43009,43520,8176.91295215788,38.5,3766.72768820513,18.622025567436,18.2565791506938,0.000833183729553853,0.578594466658417,2411.1960494614,1453.57564763462,546.201988501006,446.574471255868,2991.54311191789,18.9009846861413,101.239045120277,81.4606787467808,0.38671875,24747.8101074548,2.80720216119268,30637.1851156174,-3.51961060138609,2,0
x12120_mean,43265,43776,12557.2769156791,38.5,3810.38893698486,13.6906714277147,16.3607275895533,0.000676604282620734,0.584339671984702,4770.65942549,3368.73399564875,555.390694578891,542.864193240565,3023.8945656935,20.6607763210395,105.213883324271,86.1683329939495,0.3671875,24876.933854797,2.49534116937687,39829.4870185565,-3.65105453779843,2,0
x12120_mean,43521,44032,12380.7445779337,4.25,4293.59797309071,13.3171190373599,16.7481028487856,0.00115685282594232,0.564979450486505,2154.86197818785,3284.11811652649,672.392089618087,663.615914696059,3016.09166587449,20.6878904980019,109.34614588586,88.6905362822392,0.328125,24951.6271400533,2.77142943298144,48495.6528492444,-3.22933296040645,2,0
x12120_mean,43777,44288,8321.389805949,38.5,3703.37944785012,17.3564058411253,19.1059890393411,0.018727484939175,0.586396301860589,2446.33485159912,1046.59708043402,301.750370669404,367.244185169811,3004.13411660076,25.1371631481263,102.102268064569,81.4965381679614,0.38671875,24985.4027204635,2.99230996975948,28306.4643519503,-2.09576523910553,2,0
x12120_mean,44033,44544,13336.1882161655,0.75,4135.37585539972,12.1257614605053,16.5909429314179,0.000491260773536681,0.582430783115362,4399.63247845333,1701.12028681153,980.641593880564,412.471906012578,3027.81466298457,21.1612870837623,97.2810208040959,77.5343955478414,0.42578125,24943.7895966654,2.97778144442558,36209.1910373633,-3.68234653507219,2,0
x12120_mean,44289,44800,9367.06067500013,38.5,3798.38875433671,16.4441429087262,18.1599346301474,0.000748483814629052,0.576826439670823,2850.05812049561,1718.76427229875,452.944413074226,463.380914261224,3029.554504018,21.2088778452485,95.2186879187349,76.2265084977184,0.40625,24930.7713145332,2.8730271602516,31633.6909371087,-3.52979211886459,2,0
x12120_mean,44545,45056,12506.6814974049,38.5,3804.27747276285,13.1585171910084,16.7548664364974,0.00116725638487429,0.585190137572216,4701.09973757303,2403.16814060607,520.315193399162,588.298168492112,3017.36336202179,20.8474723495239,112.437117210094,87.8663649661012,0.4296875,24955.6174453018,3.32378168812329,40521.3149392815,-3.3912773229286,2,0
x12120_mean,44801,45312,13279.2200565484,3.25,4373.52528519124,12.9229722081245,16.1354782892424,0.00918347403198376,0.599177152598573,5179.39499883267,3105.78088589248,762.223302211666,516.760610306322,2977.48562557215,21.0895904422436,120.447864832928,96.3373003826494,0.3359375,24964.1278903008,2.89037406805089,34350.8527881741,-2.62599901584946,2,0
x12120_mean,45057,45568,11839.282463961,2.75,4010.64903905872,13.8159471247918,16.9029385035654,0.000520215724017174,0.566536018839564,5923.09358041025,1551.14530476967,526.286230933134,506.956794452346,3021.45671714238,19.946374013959,103.981966196997,83.6846693988151,0.36328125,24916.9213748723,2.71610412252952,46727.312235693,-3.57931115356188,2,0
x12120_mean,45313,45824,12033.8097241753,1,4607.89065571732,13.1413944541132,17.1691797031108,0.000874075155958195,0.560705937695359,4531.87336681282,1503.16525679581,645.388971209605,516.903649078546,3023.89985027157,20.4515356166052,105.274288956624,83.6462413426786,0.37890625,24952.3319124822,2.97284450975754,38194.1498728664,-3.25495805304828,2,0
x12120_mean,45569,46080,12253.5817157332,3.5,4068.04491226842,13.3024602846077,16.9021588230007,0.00310917578629491,0.553370581956662,4008.60386827716,2097.46585386175,544.469094977129,556.756479315781,3008.88409410995,22.3871476992933,109.727430266402,85.4175496274256,0.4140625,24946.3255970545,3.51764646285723,41856.2992781865,-2.51863860068353,2,0
x12120_mean,45825,46336,15091.1124796426,6.5,3892.43322648125,12.4417895960007,15.4991024559039,0.0133708850211871,0.608530314189736,3645.92220420154,5156.98036349321,726.293340099038,755.146416685961,2988.14453935327,30.1203557883845,121.782836749026,95.1086077270864,0.375,24967.9379365396,3.1533224941147,48773.3534988961,-2.22659755564276,2,0
x12120_mean,46081,46592,14089.0015276134,1.5,6172.34063616264,12.4593310053343,16.0335523124952,0.00104699687195947,0.569103157986546,6034.46015537781,2483.75987330158,1284.48994930108,770.925766938049,3019.40995631459,21.6313638056897,116.159764791364,91.5888908072694,0.39453125,25030.8532356251,3.00571633088686,56522.2659189799,-3.27470396344699,2,0
x12120_mean,46337,46848,11914.0164195886,38.5,3776.0249397406,13.9864192281416,16.725476469178,0.000601924508016075,0.589764874010204,3868.62196734728,3322.00613061583,666.524019006637,435.782296370799,3006.00673097096,20.8929732735785,108.178832337109,86.9055176204931,0.40625,25070.4919681,2.73578828348387,45791.5431551412,-3.68854311145963,2,0
x12120_mean,46593,47104,17095.8738841991,1.75,6406.14470365907,11.1338011895684,14.8783658391721,0.0031208642503839,0.602133431497038,7950.56946284775,2527.62954649081,1902.39050760223,953.678679213927,3005.47459775473,21.7267724578822,124.252685840624,100.311429587635,0.3203125,25189.4774433464,2.64500786852151,49773.0349113279,-3.07151138125017,2,0
x12120_mean,46849,47360,15835.7326126614,1.25,5165.8138279665,11.6878896851213,15.3264700794769,0.00651741418943479,0.605483169841145,4967.80733863043,3305.0668760086,1323.62198839956,1009.28747751845,3000.89803169985,21.0368634099302,126.319577260764,102.277301567911,0.28515625,25142.2192874273,2.66146819168249,48390.6997191918,-2.83580839728424,2,0
x12120_mean,47105,47616,12775.8720823202,38.5,3781.18098485255,13.3152352337982,16.3856903919673,0.00134287186399301,0.5837546216422,3066.20645035664,3643.13814540196,512.958866841591,524.797088314077,3009.34577413964,20.5052606731905,109.733200893698,87.7722268333529,0.3515625,24844.1113107995,2.86904695027319,38047.2262446286,-3.10851715194161,2,0
x12120_mean,47361,47872,8456.3115095013,38.5,3768.84875950475,17.8833253817942,18.3154145697129,0.000776212473586228,0.577636415919651,2098.94220081377,2250.60052104991,287.812447590134,328.366085655099,3009.22940386284,19.8350638493491,93.9571932635688,76.5398059526654,0.3984375,24824.1355153639,2.5768860975594,29023.3377784538,-3.70056425015136,2,0
x12120_mean,47617,48128,7576.16921222916,38.5,3798.20617152198,20.3756686422259,18.1941812860137,0.00812999246329642,0.611146106952785,1778.32045578877,1266.92509574058,783.657268711996,564.10889534142,3011.67389971774,20.2419022216609,88.0965439274378,72.3986061994761,0.44921875,24938.5808790943,2.53419219134854,29946.6262319179,-2.83416916484722,2,0
x12120_mean,47873,48384,9700.40081397574,38.5,3804.3621375261,16.6592416843205,17.6208406773776,0.00699166427495697,0.601817880123065,2617.42348720219,1457.69404130337,963.739132560165,651.55534670936,3022.59343271147,20.1454952216426,108.799782831543,87.4976337102134,0.38671875,25007.2313469952,2.81532925658706,33191.5608990521,-2.75039190793,2,0
x12120_mean,48129,48640,13375.1053550506,38.5,3796.47943818874,13.0552988327094,15.9945091410715,0.000578139347690143,0.579652314102116,4237.41096889396,4342.6559776925,359.608209666101,352.705643239806,3023.43725701556,18.7443640882614,109.016891789738,87.562175076194,0.3671875,24965.7136296644,2.81549912917714,51378.3847662269,-3.66226329727529,2,0
x12120_mean,48385,48896,10381.0848709479,38.5,3788.97194921419,17.4620124423887,16.3439598773259,0.000812459657027331,0.614217087803711,1070.58756059073,2508.56518414302,1750.79574772135,1379.50065150892,3020.0130580698,18.6693038797442,106.601813888967,86.4326978078499,0.359375,24914.4826390467,2.77476216547265,39926.5764314902,-3.63406546317932,2,0
x12120_mean,48641,49152,13398.0385682117,2.5,5818.971352813,12.5371042305456,16.3350445476332,0.00595058132368091,0.57192170237987,6852.62457275467,1605.44482442824,734.541243765812,427.096745475835,3031.73270903541,18.574365760523,118.33235538716,97.6994807485671,0.30078125,25081.2393019685,2.41573660745998,45067.225173485,-2.78749765242864,2,0
x12120_mean,48897,49408,14214.9284192024,2.5,5413.49027814366,12.5530703659842,15.8003841485389,0.00319449258770016,0.575467769447766,6468.1403300526,2720.02788250393,1115.89040187968,708.457788692719,3030.88701021756,18.0287645551443,111.59765426585,88.1488049592783,0.40234375,24952.2942087986,3.29117870571661,53154.5579994645,-3.1137259116925,2,0
